,speaker,dialogue,sentences,sentiment,entities,tokens,num_pron,total_sent,speaker_prev,speaker_next,nearbyChars
689,Natasha,You're not going to stop?,"[{'content': u""You're not going to stop?"", 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}","[{'mentions': [u'You'], 'type': 'PERSON', 'name': 'Steve'}]","[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['Steve']}, {'index': 3, 'begin': 3, 'pos': u'VERB', 'label': u'AUX', 'content': u""'re"", 'lemma': u'be'}, {'index': 3, 'begin': 7, 'pos': u'ADV', 'label': u'NEG', 'content': u'not', 'lemma': u'not'}, {'index': 3, 'begin': 11, 'pos': u'VERB', 'label': u'ROOT', 'content': u'going', 'lemma': u'go'}, {'index': 5, 'begin': 17, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 3, 'begin': 20, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'stop', 'lemma': u'stop'}, {'index': 3, 'begin': 24, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",1,-0.16,Scott,Steve,"['Scott' 'Petere' 'Rhodes' 'Tony' 'Peter' 'Tony' 'Rhodes' 'Peter' 'Natasha'
 'Steve' 'Natasha' 'Scott' ""T'Challa"" 'Clint' 'Scott' 'Tony' 'Peter' 'Tony'
 'Sam' 'Steve' 'Rhodes']"
690,Steve,You know I can't.,"[{'content': u""You know I can't."", 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}","[{'mentions': [u'You'], 'type': 'PERSON', 'name': 'Natasha'}, {'mentions': [u'I'], 'type': 'PERSON', 'name': 'Steve'}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['Natasha']}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 3, 'begin': 9, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Steve']}, {'index': 1, 'begin': 11, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'ca', 'lemma': u'ca'}, {'index': 3, 'begin': 13, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 1, 'begin': 16, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",2,-0.09,Natasha,Natasha,"['Tony' 'Scott' 'Petere' 'Rhodes' 'Tony' 'Peter' 'Tony' 'Rhodes' 'Peter'
 'Natasha' 'Steve' 'Natasha' 'Scott' ""T'Challa"" 'Clint' 'Scott' 'Tony'
 'Peter' 'Tony' 'Sam' 'Steve']"
691,Natasha,I'm going to regret this. Go.,"[{'content': u""I'm going to regret this."", 'begin': 0, 'score': -0.3, 'magnitude': 0.3}, {'content': u'Go.', 'begin': 26, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0, 'magnitude': 0.4}","[{'mentions': [u'I'], 'type': 'PERSON', 'name': 'Natasha'}]","[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Natasha']}, {'index': 2, 'begin': 1, 'pos': u'VERB', 'label': u'AUX', 'content': u""'m"", 'lemma': u'be'}, {'index': 2, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'going', 'lemma': u'go'}, {'index': 4, 'begin': 10, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 2, 'begin': 13, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'regret', 'lemma': u'regret'}, {'index': 4, 'begin': 20, 'pos': u'DET', 'label': u'DOBJ', 'content': u'this', 'lemma': u'this'}, {'index': 2, 'begin': 24, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 7, 'begin': 26, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Go', 'lemma': u'Go'}, {'index': 7, 'begin': 28, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,0.0,Steve,Peter,"['Peter' 'Tony' 'Scott' 'Petere' 'Rhodes' 'Tony' 'Peter' 'Tony' 'Rhodes'
 'Peter' 'Natasha' 'Steve' 'Natasha' 'Scott' ""T'Challa"" 'Clint' 'Scott'
 'Tony' 'Peter' 'Tony' 'Sam']"
692,Peter,Hey guys. You ever see that really old movie? - Empire Strikes Back?,"[{'content': u'Hey guys.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u'You ever see that really old movie?', 'begin': 10, 'score': -0.3, 'magnitude': 0.3}, {'content': u'- Empire Strikes Back?', 'begin': 46, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.2, 'magnitude': 0.8}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.8211288, 'name': u'guys', 'mentions': [u'guys']}, {'type': 'PERSON', 'meta': {}, 'salience': 0.11983389, 'name': u'movie', 'mentions': [u'movie']}, {'type': 'PERSON', 'meta': {u'mid': u'/m/0f3m1', u'wikipedia_url': u'http://en.wikipedia.org/wiki/The_Empire_Strikes_Back'}, 'salience': 0.059037328, 'name': u'Empire Strikes Back', 'mentions': [u'Empire Strikes Back']}, {'mentions': [u'You'], 'type': 'PERSON', 'name': 'Rhodes'}]","[{'index': 1, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Hey', 'lemma': u'Hey'}, {'index': 1, 'begin': 4, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'guys', 'lemma': u'guy'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 10, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['Rhodes']}, {'index': 5, 'begin': 14, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'ever', 'lemma': u'ever'}, {'index': 5, 'begin': 19, 'pos': u'VERB', 'label': u'ROOT', 'content': u'see', 'lemma': u'see'}, {'index': 9, 'begin': 23, 'pos': u'DET', 'label': u'DET', 'content': u'that', 'lemma': u'that'}, {'index': 8, 'begin': 28, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'really', 'lemma': u'really'}, {'index': 9, 'begin': 35, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'old', 'lemma': u'old'}, {'index': 5, 'begin': 39, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'movie', 'lemma': u'movie'}, {'index': 5, 'begin': 44, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 13, 'begin': 46, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 13, 'begin': 48, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Empire', 'lemma': u'Empire'}, {'index': 13, 'begin': 55, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Strikes', 'lemma': u'strike'}, {'index': 13, 'begin': 63, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Back', 'lemma': u'Back'}, {'index': 13, 'begin': 67, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",1,-0.16,Natasha,Rhodes,"['Tony' 'Peter' 'Tony' 'Scott' 'Petere' 'Rhodes' 'Tony' 'Peter' 'Tony'
 'Rhodes' 'Peter' 'Natasha' 'Steve' 'Natasha' 'Scott' ""T'Challa"" 'Clint'
 'Scott' 'Tony' 'Peter' 'Tony']"
693,Rhodes,"Jesus Tony, how old is this guy?","[{'content': u'Jesus Tony, how old is this guy?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'type': u'OTHER', 'meta': {}, 'salience': 0.7541521, 'name': u'Jesus Tony', 'mentions': [u'Jesus Tony']}, {'type': u'PERSON', 'meta': {}, 'salience': 0.24584788, 'name': 'Bad Guy #2', 'mentions': [u'guy']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NN', 'content': u'Jesus', 'lemma': u'Jesus'}, {'index': 5, 'begin': 6, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Tony', 'lemma': u'Tony'}, {'index': 1, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 12, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'how', 'lemma': u'how'}, {'index': 1, 'begin': 16, 'pos': u'ADJ', 'label': u'DEP', 'content': u'old', 'lemma': u'old'}, {'index': 5, 'begin': 20, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 7, 'begin': 23, 'pos': u'DET', 'label': u'DET', 'content': u'this', 'lemma': u'this'}, {'index': 5, 'begin': 28, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'guy', 'lemma': u'guy'}, {'index': 5, 'begin': 31, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",0,-0.01,Peter,Tony,"['Peter' 'Tony' 'Peter' 'Tony' 'Scott' 'Petere' 'Rhodes' 'Tony' 'Peter'
 'Tony' 'Rhodes' 'Peter' 'Natasha' 'Steve' 'Natasha' 'Scott' ""T'Challa""
 'Clint' 'Scott' 'Tony' 'Peter']"
694,Tony,"I don't know, I didn't carbon date him. He's on the young side.","[{'content': u""I don't know, I didn't carbon date him."", 'begin': 0, 'score': -0.1, 'magnitude': 0.1}, {'content': u""He's on the young side."", 'begin': 40, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.1, 'magnitude': 0.4}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'side', 'mentions': [u'side']}, {'mentions': [u'I', u'I'], 'type': 'PERSON', 'name': 'Tony'}, {'mentions': [u'him', u'He'], 'type': 'PERSON', 'name': 'Aunt May'}]","[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Tony']}, {'index': 3, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 3, 'begin': 4, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 3, 'begin': 12, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 6, 'begin': 14, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Tony']}, {'index': 3, 'begin': 16, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u'did', 'lemma': u'do'}, {'index': 6, 'begin': 19, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 9, 'begin': 23, 'pos': u'NOUN', 'label': u'NN', 'content': u'carbon', 'lemma': u'carbon'}, {'index': 6, 'begin': 30, 'pos': u'NOUN', 'label': u'IOBJ', 'content': u'date', 'lemma': u'date'}, {'index': 6, 'begin': 35, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'him', 'lemma': u'him', 'char': ['Aunt May']}, {'index': 3, 'begin': 38, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 13, 'begin': 40, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'He', 'lemma': u'He', 'char': ['Aunt May']}, {'index': 13, 'begin': 42, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 13, 'begin': 45, 'pos': u'ADP', 'label': u'PREP', 'content': u'on', 'lemma': u'on'}, {'index': 17, 'begin': 48, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 17, 'begin': 52, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'young', 'lemma': u'young'}, {'index': 14, 'begin': 58, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'side', 'lemma': u'side'}, {'index': 13, 'begin': 62, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",4,0.04,Rhodes,Peter,"['Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Scott' 'Petere' 'Rhodes' 'Tony'
 'Peter' 'Tony' 'Rhodes' 'Peter' 'Natasha' 'Steve' 'Natasha' 'Scott'
 ""T'Challa"" 'Clint' 'Scott' 'Tony']"
695,Peter,You know that part? When they're on the snow planet? With the walking thingies?,"[{'content': u'You know that part?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}, {'content': u""When they're on the snow planet?"", 'begin': 20, 'score': -0.1, 'magnitude': 0.1}, {'content': u'With the walking thingies?', 'begin': 53, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0.2}","[{'type': u'OTHER', 'meta': {}, 'salience': 0.66885835, 'name': u'part', 'mentions': [u'part']}, {'type': u'LOCATION', 'meta': {}, 'salience': 0.21317278, 'name': u'snow planet', 'mentions': [u'snow planet']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.11796887, 'name': u'thingies', 'mentions': [u'thingies']}, {'mentions': [u'You', u'they'], 'type': 'PERSON', 'name': 'Tony'}, {'mentions': [u'they'], 'type': 'PERSON', 'name': 'Steve'}, {'mentions': [u'they'], 'type': 'PERSON', 'name': 'Sam'}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['Tony']}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 3, 'begin': 9, 'pos': u'DET', 'label': u'DET', 'content': u'that', 'lemma': u'that'}, {'index': 1, 'begin': 14, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'part', 'lemma': u'part'}, {'index': 1, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 7, 'begin': 20, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'When', 'lemma': u'When'}, {'index': 7, 'begin': 25, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'they', 'lemma': u'they', 'char': ['Sam', 'Tony', 'Steve']}, {'index': 7, 'begin': 29, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'re"", 'lemma': u'be'}, {'index': 7, 'begin': 33, 'pos': u'ADP', 'label': u'PREP', 'content': u'on', 'lemma': u'on'}, {'index': 11, 'begin': 36, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 11, 'begin': 40, 'pos': u'NOUN', 'label': u'NN', 'content': u'snow', 'lemma': u'snow'}, {'index': 8, 'begin': 45, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'planet', 'lemma': u'planet'}, {'index': 7, 'begin': 51, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 13, 'begin': 53, 'pos': u'ADP', 'label': u'ROOT', 'content': u'With', 'lemma': u'With'}, {'index': 16, 'begin': 58, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 16, 'begin': 62, 'pos': u'VERB', 'label': u'AMOD', 'content': u'walking', 'lemma': u'walk'}, {'index': 13, 'begin': 70, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'thingies', 'lemma': u'thingy'}, {'index': 13, 'begin': 78, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",2,0.0,Tony,Tony,"['Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Scott' 'Petere' 'Rhodes'
 'Tony' 'Peter' 'Tony' 'Rhodes' 'Peter' 'Natasha' 'Steve' 'Natasha' 'Scott'
 ""T'Challa"" 'Clint' 'Scott']"
696,Tony,Maybe the kid's on to something.,"[{'content': u""Maybe the kid's on to something."", 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.7804459, 'name': u'kid', 'mentions': [u'kid']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.2195541, 'name': u'something', 'mentions': [u'something']}]","[{'index': 3, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Maybe', 'lemma': u'Maybe'}, {'index': 2, 'begin': 6, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 3, 'begin': 10, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'kid', 'lemma': u'kid'}, {'index': 3, 'begin': 13, 'pos': u'PRT', 'label': u'ROOT', 'content': u""'s"", 'lemma': u""'s""}, {'index': 3, 'begin': 16, 'pos': u'ADP', 'label': u'PREP', 'content': u'on', 'lemma': u'on'}, {'index': 4, 'begin': 19, 'pos': u'ADP', 'label': u'PCOMP', 'content': u'to', 'lemma': u'to'}, {'index': 5, 'begin': 22, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'something', 'lemma': u'something'}, {'index': 3, 'begin': 31, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,-0.01,Peter,Rhodes,"['Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Scott' 'Petere'
 'Rhodes' 'Tony' 'Peter' 'Tony' 'Rhodes' 'Peter' 'Natasha' 'Steve'
 'Natasha' 'Scott' ""T'Challa"" 'Clint']"
697,Rhodes,"High now. Tony, go high.","[{'content': u'High now.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Tony, go high.', 'begin': 10, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.2, 'magnitude': 0.5}","[{'type': u'OTHER', 'meta': {u'mid': u'/m/05d2fpv'}, 'salience': 1, 'name': u'Tony', 'mentions': [u'Tony']}]","[{'index': 1, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'High', 'lemma': u'High'}, {'index': 1, 'begin': 5, 'pos': u'ADV', 'label': u'ROOT', 'content': u'now', 'lemma': u'now'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 10, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Tony', 'lemma': u'Tony'}, {'index': 5, 'begin': 14, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 5, 'begin': 16, 'pos': u'VERB', 'label': u'ROOT', 'content': u'go', 'lemma': u'go'}, {'index': 5, 'begin': 19, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'high', 'lemma': u'high'}, {'index': 5, 'begin': 23, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.1,Tony,Petere,"['Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Scott'
 'Petere' 'Rhodes' 'Tony' 'Peter' 'Tony' 'Rhodes' 'Peter' 'Natasha' 'Steve'
 'Natasha' 'Scott' ""T'Challa""]"
698,Petere,YES! Ha ha! That was awesome!,"[{'content': u'YES!', 'begin': 0, 'score': 0.6, 'magnitude': 0.6}, {'content': u'Ha ha!', 'begin': 5, 'score': 0.2, 'magnitude': 0.2}, {'content': u'That was awesome!', 'begin': 12, 'score': 0.7, 'magnitude': 0.7}]","{'score': 0.5, 'magnitude': 1.6}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'YES', 'lemma': u'YES'}, {'index': 0, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}, {'index': 2, 'begin': 5, 'pos': u'X', 'label': u'ROOT', 'content': u'Ha', 'lemma': u'Ha'}, {'index': 2, 'begin': 8, 'pos': u'X', 'label': u'DEP', 'content': u'ha', 'lemma': u'ha'}, {'index': 2, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}, {'index': 6, 'begin': 12, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'That', 'lemma': u'That'}, {'index': 6, 'begin': 17, 'pos': u'VERB', 'label': u'ROOT', 'content': u'was', 'lemma': u'be'}, {'index': 6, 'begin': 21, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'awesome', 'lemma': u'awesome'}, {'index': 6, 'begin': 28, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]",0,0.8,Rhodes,Scott,"['Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Scott'
 'Petere' 'Rhodes' 'Tony' 'Peter' 'Tony' 'Rhodes' 'Peter' 'Natasha' 'Steve'
 'Natasha' 'Scott']"
699,Scott,Does anyone have any orange slices?,"[{'content': u'Does anyone have any orange slices?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.7659087, 'name': u'anyone', 'mentions': [u'anyone']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.2340913, 'name': u'slices', 'mentions': [u'slices']}]","[{'index': 2, 'begin': 0, 'pos': u'VERB', 'label': u'AUX', 'content': u'Does', 'lemma': u'do'}, {'index': 2, 'begin': 5, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'anyone', 'lemma': u'anyone'}, {'index': 2, 'begin': 12, 'pos': u'VERB', 'label': u'ROOT', 'content': u'have', 'lemma': u'have'}, {'index': 5, 'begin': 17, 'pos': u'DET', 'label': u'DET', 'content': u'any', 'lemma': u'any'}, {'index': 5, 'begin': 21, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'orange', 'lemma': u'orange'}, {'index': 2, 'begin': 28, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'slices', 'lemma': u'slice'}, {'index': 2, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",0,-0.01,Petere,Tony,"['Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony'
 'Scott' 'Petere' 'Rhodes' 'Tony' 'Peter' 'Tony' 'Rhodes' 'Peter' 'Natasha'
 'Steve' 'Natasha']"
700,Tony,"Kid, you alright?","[{'content': u'Kid, you alright?', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}","[{'mentions': [u'you'], 'type': 'PERSON', 'name': 'Scott'}]","[{'index': 3, 'begin': 0, 'pos': u'NOUN', 'label': u'DEP', 'content': u'Kid', 'lemma': u'Kid'}, {'index': 3, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 3, 'begin': 5, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Scott']}, {'index': 3, 'begin': 9, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'alright', 'lemma': u'alright'}, {'index': 3, 'begin': 16, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",1,0.0,Scott,Peter,"['Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter'
 'Tony' 'Scott' 'Petere' 'Rhodes' 'Tony' 'Peter' 'Tony' 'Rhodes' 'Peter'
 'Natasha' 'Steve']"
701,Peter,Hey! - Get of me!,"[{'content': u'Hey!', 'begin': 0, 'score': 0, 'magnitude': 0}, {'content': u'- Get of me!', 'begin': 5, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.1, 'magnitude': 0.3}","[{'mentions': [u'me'], 'type': 'PERSON', 'name': 'Peter'}]","[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Hey', 'lemma': u'Hey'}, {'index': 0, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}, {'index': 3, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 3, 'begin': 7, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Get', 'lemma': u'Get'}, {'index': 3, 'begin': 11, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 4, 'begin': 14, 'pos': u'PRON', 'label': u'POBJ', 'content': u'me', 'lemma': u'me', 'char': ['Peter']}, {'index': 3, 'begin': 16, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]",1,0.03,Tony,Tony,"['Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony'
 'Peter' 'Tony' 'Scott' 'Petere' 'Rhodes' 'Tony' 'Peter' 'Tony' 'Rhodes'
 'Peter' 'Natasha']"
702,Tony,Guess who? - Hi.,"[{'content': u'Guess who?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}, {'content': u'- Hi.', 'begin': 11, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0, 'magnitude': 0.4}",[],"[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Guess', 'lemma': u'Guess'}, {'index': 0, 'begin': 6, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'who', 'lemma': u'who'}, {'index': 0, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 4, 'begin': 11, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 4, 'begin': 13, 'pos': u'X', 'label': u'ROOT', 'content': u'Hi', 'lemma': u'Hi'}, {'index': 4, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.0,Peter,Peter,"['Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter'
 'Tony' 'Peter' 'Tony' 'Scott' 'Petere' 'Rhodes' 'Tony' 'Peter' 'Tony'
 'Rhodes' 'Peter']"
703,Peter,Oh. - Hey man.,"[{'content': u'Oh.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u'- Hey man.', 'begin': 4, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.3}","[{'type': u'PERSON', 'meta': {}, 'salience': 1, 'name': 'Man', 'mentions': [u'man']}]","[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Oh', 'lemma': u'Oh'}, {'index': 0, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 4, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 4, 'begin': 6, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Hey', 'lemma': u'Hey'}, {'index': 4, 'begin': 10, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'man', 'lemma': u'man'}, {'index': 4, 'begin': 13, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.03,Tony,Tony,"['Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony' 'Peter' 'Tony'
 'Peter' 'Tony' 'Peter' 'Tony' 'Scott' 'Petere' 'Rhodes' 'Tony' 'Peter'
 'Tony' 'Rhodes']"
