,speaker,dialogue,sentences,sentiment,entities,tokens,num_pron,total_sent,speaker_prev,speaker_next,nearbyChars
10,Dr. Hank Pym,"First you turn me into your errand boy, and now you try to steal my research.","[{'content': u'First you turn me into your errand boy, and now you try to steal my research.', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.6848304, 'name': u'errand boy', 'mentions': [u'errand boy']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.31516957, 'name': u'research', 'mentions': [u'research']}]","[{'index': 2, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'First', 'lemma': u'First'}, {'index': 2, 'begin': 6, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': 'Mitchell Carson'}, {'index': 2, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u'turn', 'lemma': u'turn'}, {'index': 2, 'begin': 15, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me', 'char': 'Dr. Hank Pym'}, {'index': 2, 'begin': 18, 'pos': u'ADP', 'label': u'PREP', 'content': u'into', 'lemma': u'into'}, {'index': 7, 'begin': 23, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your', 'char': 'Howard Stark'}, {'index': 7, 'begin': 28, 'pos': u'NOUN', 'label': u'NN', 'content': u'errand', 'lemma': u'errand'}, {'index': 4, 'begin': 35, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'boy', 'lemma': u'boy'}, {'index': 2, 'begin': 38, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 40, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 12, 'begin': 44, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'now', 'lemma': u'now'}, {'index': 12, 'begin': 48, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': 'Howard Stark'}, {'index': 2, 'begin': 52, 'pos': u'VERB', 'label': u'CONJ', 'content': u'try', 'lemma': u'try'}, {'index': 14, 'begin': 56, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 12, 'begin': 59, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'steal', 'lemma': u'steal'}, {'index': 16, 'begin': 65, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my', 'char': 'Dr. Hank Pym'}, {'index': 14, 'begin': 68, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'research', 'lemma': u'research'}, {'index': 2, 'begin': 76, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",5,0.0,Howard Stark,Mitchell Carson,"['Dr. Hank Pym' 'Howard Stark' 'Dr. Hank Pym' 'Mitchell Carson'
 'Dr. Hank Pym']"
11,Mitchell Carson,"If only you'd protected Janet with such ferocity, Dr. Pym.","[{'content': u""If only you'd protected Janet with such ferocity, Dr. Pym."", 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}","[{'type': u'PERSON', 'meta': {u'mid': u'/m/027clp', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Hank_Pym'}, 'salience': 0.52308613, 'name': u'Pym', 'mentions': [u'Pym', u'Dr.']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.29757065, 'name': u'ferocity', 'mentions': [u'ferocity']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/05d4s4d'}, 'salience': 0.17934321, 'name': u'Janet', 'mentions': [u'Janet']}]","[{'index': 4, 'begin': 0, 'pos': u'ADP', 'label': u'MARK', 'content': u'If', 'lemma': u'If'}, {'index': 4, 'begin': 3, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'only', 'lemma': u'only'}, {'index': 4, 'begin': 8, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': 'Dr. Hank Pym'}, {'index': 4, 'begin': 11, 'pos': u'VERB', 'label': u'AUX', 'content': u""'d"", 'lemma': u""'d""}, {'index': 4, 'begin': 14, 'pos': u'VERB', 'label': u'ROOT', 'content': u'protected', 'lemma': u'protect'}, {'index': 4, 'begin': 24, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'Janet', 'lemma': u'Janet'}, {'index': 4, 'begin': 30, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 8, 'begin': 35, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'such', 'lemma': u'such'}, {'index': 6, 'begin': 40, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'ferocity', 'lemma': u'ferocity'}, {'index': 8, 'begin': 48, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 11, 'begin': 50, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Dr.', 'lemma': u'Dr.'}, {'index': 8, 'begin': 54, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'Pym', 'lemma': u'Pym'}, {'index': 4, 'begin': 57, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,0.09,Dr. Hank Pym,Dr. Hank Pym,"['Howard Stark' 'Dr. Hank Pym' 'Mitchell Carson' 'Dr. Hank Pym'
 'Peggy Carter']"
12,Dr. Hank Pym,"Ah. [suddenly Pym slams down Carson's face on the table in anger, Peggy pulls him away]","[{'content': u""Ah. [suddenly Pym slams down Carson's face on the table in anger, Peggy pulls him away]"", 'begin': 0, 'score': -0.5, 'magnitude': 0.5}]","{'score': -0.5, 'magnitude': 0.5}","[{'type': u'PERSON', 'meta': {u'mid': u'/m/027clp', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Hank_Pym'}, 'salience': 0.57924896, 'name': u'Pym', 'mentions': [u'Pym']}, {'type': u'PERSON', 'meta': {}, 'salience': 0.17102127, 'name': u'Ah.', 'mentions': [u'Ah.']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.08524432, 'name': u'face', 'mentions': [u'face']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.070306644, 'name': u'table', 'mentions': [u'table']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/0r010', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Carson,_California'}, 'salience': 0.051676188, 'name': u'Carson', 'mentions': [u'Carson']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.029367438, 'name': u'anger', 'mentions': [u'anger']}, {'type': u'PERSON', 'meta': {}, 'salience': 0.01313519, 'name': u'Peggy', 'mentions': [u'Peggy']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Ah.', 'lemma': u'Ah.'}, {'index': 4, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'[', 'lemma': u'['}, {'index': 4, 'begin': 5, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'suddenly', 'lemma': u'suddenly'}, {'index': 4, 'begin': 14, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Pym', 'lemma': u'Pym'}, {'index': 0, 'begin': 18, 'pos': u'VERB', 'label': u'DEP', 'content': u'slams', 'lemma': u'slam'}, {'index': 4, 'begin': 24, 'pos': u'PRT', 'label': u'PRT', 'content': u'down', 'lemma': u'down'}, {'index': 8, 'begin': 29, 'pos': u'NOUN', 'label': u'POSS', 'content': u'Carson', 'lemma': u'Carson'}, {'index': 6, 'begin': 35, 'pos': u'PRT', 'label': u'PS', 'content': u""'s"", 'lemma': u""'s""}, {'index': 4, 'begin': 38, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'face', 'lemma': u'face'}, {'index': 8, 'begin': 43, 'pos': u'ADP', 'label': u'PREP', 'content': u'on', 'lemma': u'on'}, {'index': 11, 'begin': 46, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 9, 'begin': 50, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'table', 'lemma': u'table'}, {'index': 11, 'begin': 56, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 12, 'begin': 59, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'anger', 'lemma': u'anger'}, {'index': 4, 'begin': 64, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 16, 'begin': 66, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Peggy', 'lemma': u'Peggy'}, {'index': 4, 'begin': 72, 'pos': u'VERB', 'label': u'DEP', 'content': u'pulls', 'lemma': u'pull'}, {'index': 16, 'begin': 78, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'him', 'lemma': u'him', 'char': 'Charles'}, {'index': 16, 'begin': 82, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'away', 'lemma': u'away'}, {'index': 4, 'begin': 86, 'pos': u'PUNCT', 'label': u'P', 'content': u']', 'lemma': u']'}]",1,-0.25,Mitchell Carson,Peggy Carter,"['Dr. Hank Pym' 'Mitchell Carson' 'Dr. Hank Pym' 'Peggy Carter'
 'Dr. Hank Pym']"
13,Peggy Carter,"Easy, Hank!","[{'content': u'Easy, Hank!', 'begin': 0, 'score': 0.7, 'magnitude': 0.7}]","{'score': 0.7, 'magnitude': 0.7}","[{'type': u'PERSON', 'meta': {}, 'salience': 1, 'name': u'Hank', 'mentions': [u'Hank']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Easy', 'lemma': u'Easy'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 0, 'begin': 6, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'Hank', 'lemma': u'Hank'}, {'index': 0, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]",0,0.49,Dr. Hank Pym,Dr. Hank Pym,"['Mitchell Carson' 'Dr. Hank Pym' 'Peggy Carter' 'Dr. Hank Pym'
 'Howard Stark']"
14,Dr. Hank Pym,You mention my wife again and I'll show you ferocity. [Carson looks at Stark as he wipes blood from his nose],"[{'content': u""You mention my wife again and I'll show you ferocity."", 'begin': 0, 'score': 0, 'magnitude': 0}, {'content': u'[Carson looks at Stark as he wipes blood from his nose]', 'begin': 54, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.2}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.68515366, 'name': u'wife', 'mentions': [u'wife']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.11515278, 'name': u'ferocity', 'mentions': [u'ferocity']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.069011666, 'name': u'blood', 'mentions': [u'blood']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/0r010', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Carson,_California'}, 'salience': 0.056977436, 'name': u'Carson', 'mentions': [u'Carson']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.050419595, 'name': u'nose', 'mentions': [u'nose']}, {'type': u'LOCATION', 'meta': {u'mid': u'/m/0n1v8', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Stark_County,_Ohio'}, 'salience': 0.023284867, 'name': u'Stark', 'mentions': [u'Stark']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': 'Howard Stark'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'mention', 'lemma': u'mention'}, {'index': 3, 'begin': 12, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my', 'char': 'Dr. Hank Pym'}, {'index': 1, 'begin': 15, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'wife', 'lemma': u'wife'}, {'index': 1, 'begin': 20, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'again', 'lemma': u'again'}, {'index': 1, 'begin': 26, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 8, 'begin': 30, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': 'Dr. Hank Pym'}, {'index': 8, 'begin': 31, 'pos': u'VERB', 'label': u'AUX', 'content': u""'ll"", 'lemma': u'will'}, {'index': 1, 'begin': 35, 'pos': u'VERB', 'label': u'CONJ', 'content': u'show', 'lemma': u'show'}, {'index': 8, 'begin': 40, 'pos': u'PRON', 'label': u'IOBJ', 'content': u'you', 'lemma': u'you', 'char': 'Peggy Carter'}, {'index': 8, 'begin': 44, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'ferocity', 'lemma': u'ferocity'}, {'index': 1, 'begin': 52, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 14, 'begin': 54, 'pos': u'PUNCT', 'label': u'P', 'content': u'[', 'lemma': u'['}, {'index': 14, 'begin': 55, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Carson', 'lemma': u'Carson'}, {'index': 14, 'begin': 62, 'pos': u'VERB', 'label': u'ROOT', 'content': u'looks', 'lemma': u'look'}, {'index': 14, 'begin': 68, 'pos': u'ADP', 'label': u'PREP', 'content': u'at', 'lemma': u'at'}, {'index': 15, 'begin': 71, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Stark', 'lemma': u'Stark'}, {'index': 19, 'begin': 77, 'pos': u'ADP', 'label': u'MARK', 'content': u'as', 'lemma': u'as'}, {'index': 19, 'begin': 80, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he', 'char': 'Eric'}, {'index': 14, 'begin': 83, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'wipes', 'lemma': u'wipe'}, {'index': 19, 'begin': 89, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'blood', 'lemma': u'blood'}, {'index': 19, 'begin': 95, 'pos': u'ADP', 'label': u'PREP', 'content': u'from', 'lemma': u'from'}, {'index': 23, 'begin': 100, 'pos': u'PRON', 'label': u'POSS', 'content': u'his', 'lemma': u'his', 'char': 'Computer'}, {'index': 21, 'begin': 104, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'nose', 'lemma': u'nose'}, {'index': 14, 'begin': 108, 'pos': u'PUNCT', 'label': u'P', 'content': u']', 'lemma': u']'}]",6,0.02,Peggy Carter,Howard Stark,['Dr. Hank Pym' 'Peggy Carter' 'Dr. Hank Pym' 'Howard Stark' 'Dr. Hank Pym']
15,Howard Stark,"Don't look at me, you said it.","[{'content': u""Don't look at me, you said it."", 'begin': 0, 'score': -0.5, 'magnitude': 0.5}]","{'score': -0.5, 'magnitude': 0.5}",[],"[{'index': 2, 'begin': 0, 'pos': u'VERB', 'label': u'AUX', 'content': u'Do', 'lemma': u'Do'}, {'index': 2, 'begin': 2, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 7, 'begin': 6, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'look', 'lemma': u'look'}, {'index': 2, 'begin': 11, 'pos': u'ADP', 'label': u'PREP', 'content': u'at', 'lemma': u'at'}, {'index': 3, 'begin': 14, 'pos': u'PRON', 'label': u'POBJ', 'content': u'me', 'lemma': u'me', 'char': 'Howard Stark'}, {'index': 7, 'begin': 16, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 7, 'begin': 18, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': 'Dr. Hank Pym'}, {'index': 7, 'begin': 22, 'pos': u'VERB', 'label': u'ROOT', 'content': u'said', 'lemma': u'say'}, {'index': 7, 'begin': 27, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it', 'char': 'President'}, {'index': 7, 'begin': 29, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",3,-0.25,Dr. Hank Pym,Dr. Hank Pym,['Peggy Carter' 'Dr. Hank Pym' 'Howard Stark' 'Dr. Hank Pym' 'Howard Stark']
16,Dr. Hank Pym,I formally tender my resignation.,"[{'content': u'I formally tender my resignation.', 'begin': 0, 'score': 0.5, 'magnitude': 0.5}]","{'score': 0.5, 'magnitude': 0.5}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'resignation', 'mentions': [u'resignation']}]","[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': 'Dr. Hank Pym'}, {'index': 2, 'begin': 2, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'formally', 'lemma': u'formally'}, {'index': 2, 'begin': 11, 'pos': u'VERB', 'label': u'ROOT', 'content': u'tender', 'lemma': u'tender'}, {'index': 4, 'begin': 18, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my', 'char': 'Dr. Hank Pym'}, {'index': 2, 'begin': 21, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'resignation', 'lemma': u'resignation'}, {'index': 2, 'begin': 32, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",2,0.25,Howard Stark,Howard Stark,['Dr. Hank Pym' 'Howard Stark' 'Dr. Hank Pym' 'Howard Stark' 'Dr. Hank Pym']
17,Howard Stark,"We don't accept it. Formally. Hank, we need you. The Pym Particle is a miracle. Please, don't let your past determine the future.","[{'content': u""We don't accept it."", 'begin': 0, 'score': -0.4, 'magnitude': 0.4}, {'content': u'Formally.', 'begin': 20, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Hank, we need you.', 'begin': 30, 'score': 0.3, 'magnitude': 0.3}, {'content': u'The Pym Particle is a miracle.', 'begin': 49, 'score': 0.7, 'magnitude': 0.7}, {'content': u""Please, don't let your past determine the future."", 'begin': 80, 'score': -0.2, 'magnitude': 0.2}]","{'score': 0.1, 'magnitude': 1.9}","[{'type': u'CONSUMER_GOOD', 'meta': {}, 'salience': 0.81080335, 'name': u'Pym Particle', 'mentions': [u'Pym Particle', u'miracle']}, {'type': u'PERSON', 'meta': {}, 'salience': 0.18919668, 'name': u'Hank', 'mentions': [u'Hank']}]","[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'We', 'lemma': u'We', 'char': 'James'}, {'index': 3, 'begin': 3, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 3, 'begin': 5, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 9, 'pos': u'VERB', 'label': u'ROOT', 'content': u'accept', 'lemma': u'accept'}, {'index': 3, 'begin': 16, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'it', 'lemma': u'it', 'char': 'John'}, {'index': 3, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 6, 'begin': 20, 'pos': u'ADV', 'label': u'ROOT', 'content': u'Formally', 'lemma': u'Formally'}, {'index': 6, 'begin': 28, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 11, 'begin': 30, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Hank', 'lemma': u'Hank'}, {'index': 11, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 11, 'begin': 36, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'we', 'lemma': u'we', 'char': 'Kitty'}, {'index': 11, 'begin': 39, 'pos': u'VERB', 'label': u'ROOT', 'content': u'need', 'lemma': u'need'}, {'index': 11, 'begin': 44, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you', 'char': 'Dr. Hank Pym'}, {'index': 11, 'begin': 47, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 16, 'begin': 49, 'pos': u'DET', 'label': u'DET', 'content': u'The', 'lemma': u'The'}, {'index': 16, 'begin': 53, 'pos': u'NOUN', 'label': u'NN', 'content': u'Pym', 'lemma': u'Pym'}, {'index': 17, 'begin': 57, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Particle', 'lemma': u'Particle'}, {'index': 17, 'begin': 66, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 19, 'begin': 69, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 17, 'begin': 71, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'miracle', 'lemma': u'miracle'}, {'index': 17, 'begin': 78, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 25, 'begin': 80, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Please', 'lemma': u'Please'}, {'index': 25, 'begin': 86, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 25, 'begin': 88, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 25, 'begin': 90, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 25, 'begin': 94, 'pos': u'VERB', 'label': u'ROOT', 'content': u'let', 'lemma': u'let'}, {'index': 27, 'begin': 98, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your', 'char': 'Dr. Hank Pym'}, {'index': 28, 'begin': 103, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'past', 'lemma': u'past'}, {'index': 25, 'begin': 108, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'determine', 'lemma': u'determine'}, {'index': 30, 'begin': 118, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 28, 'begin': 122, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'future', 'lemma': u'future'}, {'index': 25, 'begin': 128, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",5,0.19,Dr. Hank Pym,Dr. Hank Pym,"['Howard Stark' 'Dr. Hank Pym' 'Howard Stark' 'Dr. Hank Pym'
 'Mitchell Carson']"
18,Dr. Hank Pym,"As long as I am alive, nobody will ever get that formula. [Pym turns and leaves]","[{'content': u'As long as I am alive, nobody will ever get that formula.', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}, {'content': u'[Pym turns and leaves]', 'begin': 58, 'score': 0, 'magnitude': 0}]","{'score': -0.1, 'magnitude': 0.4}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.51163, 'name': u'nobody', 'mentions': [u'nobody']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.35011497, 'name': u'formula', 'mentions': [u'formula']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.09438161, 'name': u'leaves', 'mentions': [u'leaves']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/027clp', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Hank_Pym'}, 'salience': 0.04387342, 'name': u'Pym', 'mentions': [u'Pym']}]","[{'index': 1, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'As', 'lemma': u'As'}, {'index': 10, 'begin': 3, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'long', 'lemma': u'long'}, {'index': 4, 'begin': 8, 'pos': u'ADP', 'label': u'MARK', 'content': u'as', 'lemma': u'as'}, {'index': 4, 'begin': 11, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': 'Dr. Hank Pym'}, {'index': 1, 'begin': 13, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'am', 'lemma': u'be'}, {'index': 4, 'begin': 16, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'alive', 'lemma': u'alive'}, {'index': 10, 'begin': 21, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 10, 'begin': 23, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'nobody', 'lemma': u'nobody'}, {'index': 10, 'begin': 30, 'pos': u'VERB', 'label': u'AUX', 'content': u'will', 'lemma': u'will'}, {'index': 10, 'begin': 35, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'ever', 'lemma': u'ever'}, {'index': 10, 'begin': 40, 'pos': u'VERB', 'label': u'ROOT', 'content': u'get', 'lemma': u'get'}, {'index': 12, 'begin': 44, 'pos': u'DET', 'label': u'DET', 'content': u'that', 'lemma': u'that'}, {'index': 10, 'begin': 49, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'formula', 'lemma': u'formula'}, {'index': 10, 'begin': 56, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 16, 'begin': 58, 'pos': u'PUNCT', 'label': u'P', 'content': u'[', 'lemma': u'['}, {'index': 16, 'begin': 59, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Pym', 'lemma': u'Pym'}, {'index': 16, 'begin': 63, 'pos': u'VERB', 'label': u'ROOT', 'content': u'turns', 'lemma': u'turn'}, {'index': 16, 'begin': 69, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 16, 'begin': 73, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'leaves', 'lemma': u'leave'}, {'index': 16, 'begin': 79, 'pos': u'PUNCT', 'label': u'P', 'content': u']', 'lemma': u']'}]",1,-0.04,Howard Stark,Mitchell Carson,"['Dr. Hank Pym' 'Howard Stark' 'Dr. Hank Pym' 'Mitchell Carson'
 'Peggy Carter']"
19,Mitchell Carson,We shouldn't let him leave the building.,"[{'content': u""We shouldn't let him leave the building."", 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}","[{'type': u'LOCATION', 'meta': {}, 'salience': 1, 'name': u'building', 'mentions': [u'building']}]","[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'We', 'lemma': u'We', 'char': 'Computer'}, {'index': 3, 'begin': 3, 'pos': u'VERB', 'label': u'AUX', 'content': u'should', 'lemma': u'should'}, {'index': 3, 'begin': 9, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 13, 'pos': u'VERB', 'label': u'ROOT', 'content': u'let', 'lemma': u'let'}, {'index': 5, 'begin': 17, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'him', 'lemma': u'him', 'char': 'Phoenix'}, {'index': 3, 'begin': 21, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'leave', 'lemma': u'leave'}, {'index': 7, 'begin': 27, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 5, 'begin': 31, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'building', 'lemma': u'building'}, {'index': 3, 'begin': 39, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",2,-0.04,Dr. Hank Pym,Peggy Carter,"['Howard Stark' 'Dr. Hank Pym' 'Mitchell Carson' 'Peggy Carter'
 'Mitchell Carson']"
